temperature,humidity,windSpeed,windDirection,location,pollen,precipitation,recordDateandTime,email
21.32546300866374,20.15,85,E,Fischerfort,High,33.80234458606677,2024-11-13T11:37:03,jessicamorris@example.net
9.068252318353096,47.91,10,N,South Andrew,Low,31.928764255625193,2024-11-02T03:24:26,kjohnson@example.com
-3.1890748878144883,99.09,74,E,West Maryland,High,14.78091778817684,2024-11-06T04:50:29,mcdonaldtracey@example.org
11.302997429863971,69.13,99,E,Port Robertville,Low,16.121427447556563,2024-11-05T09:01:54,pamelasoto@example.net
-1.200418589201984,45.27,41,W,Thomasburgh,Low,10.478304274307726,2024-11-18T19:02:41,jeffery16@example.net
23.019968867037484,81.22,54,W,West Alex,High,19.070409124537154,2024-11-17T08:49:51,dchang@example.net
-5.654028476500606,92.09,24,S,North Kevinton,Moderate,48.54180149422657,2024-11-01T04:48:53,ramirezchristina@example.net
-20.729380676365423,89.61,0,E,West Tristan,Moderate,18.959402698642048,2024-11-10T03:53:10,tgreen@example.org
22.237645970598855,18.81,68,S,Waltonhaven,Moderate,2.587427634049777,2024-11-10T20:48:54,tmann@example.net
3.1813924870767707,78.38,18,E,Wyattborough,Moderate,36.00073228755119,2024-11-20T16:06:22,yprice@example.org
32.5737334714276,92.75,13,N,Kimberlytown,Low,37.74940406835818,2024-11-13T15:28:36,nicholasyu@example.org
33.035207443300656,10.65,28,W,West Janetport,Moderate,35.32256104386359,2024-11-05T08:24:57,tonycastro@example.com
-29.858161116909947,56.33,89,N,Cynthialand,Low,17.651901239408758,2024-11-16T18:46:35,stevensronald@example.net
17.82892095170645,67.72,73,N,Schmidtland,Low,10.064132435732521,2024-11-22T01:53:43,lgomez@example.com
39.75279787948945,78.42,88,N,East Aprilland,Moderate,22.636891351879772,2024-11-08T05:19:55,zhuff@example.com
-26.231317861071748,83.34,52,S,Port Garyberg,Moderate,36.355546562975505,2024-11-09T17:03:04,katherine31@example.com
-11.579302494495458,49.60,95,S,Smithmouth,High,19.054023227999796,2024-11-17T18:47:36,anne01@example.net
10.769590121898567,28.45,86,E,Valdezfurt,Moderate,26.3654243183188,2024-11-10T01:05:10,wbrown@example.net
0.5273238632537414,72.42,95,S,West Brett,High,21.352213141549125,2024-11-08T16:10:54,alopez@example.net
17.3984528673111,63.06,18,W,Lauraview,High,49.1573993692175,2024-11-09T04:23:27,fdavidson@example.org
11.558145207150567,88.54,89,E,New Jameshaven,High,43.02230012367663,2024-11-21T14:11:06,spencer90@example.org
-6.803032799232376,54.46,63,N,West Tristan,High,25.20547306543555,2024-11-13T11:57:11,collinscharles@example.net
-18.07189985378092,31.11,36,W,North Tina,Low,21.91153184647715,2024-11-15T08:28:13,clementselizabeth@example.com
11.023302419833833,79.02,65,N,West Sarah,Low,18.32999493643188,2024-11-20T00:12:57,jodyadkins@example.com
21.529567262665807,27.51,58,W,Duanefurt,Low,8.788514344170412,2024-11-08T03:48:00,glenn87@example.net
-10.306242663136828,34.15,83,W,Port Kimberly,Low,16.88867030363838,2024-11-20T20:02:01,tzhang@example.com
23.08153857562266,29.52,41,S,Lake Davidbury,Low,8.96861345198342,2024-11-19T21:22:32,nicholas12@example.net
16.927352584037948,77.19,78,N,Lake Jason,High,41.3860808271079,2024-11-14T14:48:19,yatessarah@example.net
18.863540075676404,83.26,7,E,Katieberg,Moderate,12.931660426713492,2024-11-15T06:03:59,yvonnehill@example.net
-0.4439782765162157,20.07,70,E,East Janet,High,26.700317486363325,2024-11-20T20:04:07,regina34@example.net
31.224248027437746,22.82,2,W,West Kimberly,High,18.956957121588264,2024-11-16T15:54:03,boydryan@example.com
33.4227345710297,67.22,31,E,Robertview,High,44.566173048342954,2024-11-19T03:43:23,sjones@example.org
-26.451404481865353,16.61,94,N,Smithstad,Moderate,41.351251063236774,2024-11-09T05:43:27,bhill@example.org
24.85269374276173,87.70,11,S,Port Mark,Low,32.59461124790703,2024-11-21T14:14:58,karen48@example.com
-16.39258928919576,36.18,98,W,East Barbaramouth,Moderate,8.124370592257918,2024-11-04T19:55:34,ashley47@example.org
32.05411329021161,93.05,16,E,Jeanettemouth,Low,31.644198836199255,2024-11-04T05:06:22,sthomas@example.org
12.325824148411556,58.06,56,W,West Johnland,High,16.042667100337603,2024-11-15T12:56:08,jasonwhitney@example.net
-4.904605465240454,88.07,89,E,South Andrew,Moderate,40.96994743181874,2024-11-02T00:05:08,destinymitchell@example.net
21.507076267516354,40.56,42,W,Andrewton,Low,24.316998682388935,2024-11-18T20:41:03,gailwallace@example.com
20.89756388449257,25.70,35,E,West Michaelbury,High,16.09212811094416,2024-11-03T06:25:33,oallen@example.com
-9.840187562608207,54.86,100,N,Bensonborough,Moderate,43.25093812630929,2024-11-09T18:17:37,owencassandra@example.org
29.019961459308043,71.90,15,W,West Brandy,Low,18.910441614179014,2024-11-10T23:10:26,ronaldthompson@example.com
9.00836926908817,32.80,34,E,Wilcoxport,Moderate,16.463798517733053,2024-11-12T02:36:11,bradhernandez@example.org
24.714310471418912,86.09,79,W,Port Robertville,High,1.826378236720494,2024-11-19T12:18:34,evansdonald@example.com
7.738918416896105,86.89,51,W,Amyburgh,Moderate,44.48128879857602,2024-11-01T13:48:09,hparrish@example.com
31.832849836071425,57.58,89,N,South Kelseyfort,High,37.445969953485445,2024-11-07T20:12:54,ohodge@example.org
-8.104458077304802,33.98,56,E,Lake Valerieside,High,45.24109301173794,2024-11-16T19:46:05,preeves@example.net
26.29671055227422,86.06,30,N,Ortizhaven,Moderate,49.63546896310733,2024-11-09T21:48:59,robertskatherine@example.org
1.955570639387659,14.24,8,N,Mcguireview,High,34.36170906305066,2024-11-12T05:39:32,michael52@example.org
22.687805390197084,27.25,75,N,Karenmouth,Low,13.676105997455895,2024-11-18T05:26:18,dhebert@example.org
-16.875966715786404,91.12,45,N,Jayport,Moderate,32.3330472723806,2024-11-17T03:19:28,qhart@example.org
31.00602123546986,11.03,86,S,Huntshire,High,34.122451078712494,2024-11-20T21:18:14,emma99@example.com
-6.435960708432621,28.84,61,E,South Sandraburgh,High,45.525674454588234,2024-11-14T22:28:37,calvinhiggins@example.net
-25.067873523227483,30.47,68,W,North Carla,Moderate,43.64890408831466,2024-11-11T04:32:31,jonathan09@example.com
-29.95529494199894,79.81,97,W,Feliciaville,Moderate,32.94698235332648,2024-11-16T19:42:55,gutierrezjonathan@example.org
12.980356453355043,91.38,38,S,Lake Stanleyberg,Moderate,8.172097850898453,2024-11-20T23:21:45,codysnow@example.org
-11.998508110887965,68.61,11,W,Kelseyfurt,Moderate,34.37365593852122,2024-11-10T07:17:56,qellis@example.net
-9.303014801712308,24.38,4,W,West Matthew,High,31.762330939644844,2024-11-17T19:14:35,dcook@example.com
19.02416190890178,39.27,73,S,Hernandezport,High,37.9216540129223,2024-11-04T20:08:31,tinarivera@example.org
-23.036641946440042,98.29,50,E,North Chelseystad,Moderate,18.635435624134733,2024-11-10T22:23:22,keith72@example.org
-28.293061242955986,32.90,66,W,South William,High,2.7012308844700628,2024-11-02T04:37:31,mrichardson@example.org
-29.526035339276167,33.88,54,E,Perryfort,Moderate,33.586249711445745,2024-11-05T09:23:02,wilsonbrian@example.net
4.281386938883323,77.97,73,S,Lake Luishaven,High,20.477569806586715,2024-11-14T02:23:56,clinerachel@example.org
19.904790368229428,60.40,12,S,East Danielle,Low,7.860653759189423,2024-11-17T00:50:42,jeremy43@example.com
31.551082323609847,68.43,89,N,Lake Amyville,High,30.99448712479657,2024-11-21T16:33:08,jamesevans@example.com
-15.564931340540003,94.46,45,E,Alexandraside,Low,36.05794356305553,2024-11-14T00:57:02,kjohnson@example.com
27.57450283194222,41.33,34,N,Rowechester,High,33.521526069077176,2024-11-16T04:07:10,christopherwilliams@example.org
-27.631149232959196,85.03,54,W,West Derek,Low,18.020176901295965,2024-11-05T10:32:09,leslieyang@example.com
35.446539903623844,58.53,42,S,Mirandaside,Moderate,11.495206292462123,2024-11-05T08:34:51,justin84@example.net
4.870293136641656,60.14,7,E,Fisherland,High,42.78737592165327,2024-11-18T00:39:00,simsleah@example.com
11.501866203266296,37.33,100,E,North Jeremiahfort,Moderate,5.017166229427827,2024-11-11T12:40:18,qlynch@example.net
-23.180230302873504,12.65,19,N,Lake Robertside,High,36.95119966917164,2024-11-01T21:51:13,nathan63@example.net
-24.152887533959408,93.92,69,E,Kevinland,High,26.08195812804661,2024-11-07T03:33:09,pricepatricia@example.com
-25.617910691415105,75.37,2,W,Charlesview,Low,24.52445997308679,2024-11-17T00:49:15,samuelknight@example.net
18.76101902279521,96.16,94,E,West Cynthia,High,44.584662377470984,2024-11-18T13:11:34,lyonschristopher@example.org
35.8122506093064,36.44,65,W,Port Deniseberg,High,0.7968149046306716,2024-11-05T22:07:43,amy10@example.com
19.323840466341366,22.76,95,E,Amandaton,Low,47.45886262268105,2024-11-20T07:08:08,belljulia@example.net
31.87454403836562,95.06,79,N,Hansonchester,High,7.357932441084153,2024-11-19T10:25:51,zbryant@example.net
6.723407391069095,58.60,4,E,Russellmouth,Moderate,30.257764886863214,2024-11-22T06:03:55,lopezalexa@example.com
-29.67669174961309,61.86,33,N,West Cathy,Low,6.738501699410543,2024-11-09T21:03:20,ryan53@example.com
13.967875973526851,78.69,22,N,Lake Erin,High,12.180646307234689,2024-11-17T04:56:13,xhenderson@example.net
-13.421975285699205,74.42,55,E,Mcguireview,High,0.25228416287209066,2024-11-05T05:38:03,jasonwhitney@example.net
13.141106675557538,61.76,55,E,Caitlynville,High,10.675238454893382,2024-11-22T06:08:10,christinesawyer@example.org
-1.6876019330903311,41.72,10,E,Christinaport,Moderate,36.63438561701705,2024-11-19T20:44:10,sherrymiddleton@example.com
10.063729026980212,62.25,74,N,North Brittanybury,Moderate,23.59729190398546,2024-11-13T02:35:35,melissa37@example.net
-21.869947965345098,48.50,27,W,Clarkview,High,33.567034303240526,2024-11-03T18:00:56,stonejohn@example.com
9.023464795776889,75.56,84,N,Everettchester,Moderate,10.009301519619369,2024-11-13T04:00:11,franciscowatts@example.net
-25.544347729872296,48.24,25,N,Pattersonmouth,Low,16.06534042571544,2024-11-02T03:23:55,mwaller@example.com
28.74248788931824,57.46,23,N,South Nicholas,Low,26.256174502167834,2024-11-06T13:59:50,owensrobert@example.com
9.365954329226561,37.36,81,N,West Karen,Low,45.17290133302376,2024-11-06T17:04:09,cameronryan@example.com
26.775613083438884,80.33,1,S,Solismouth,Low,42.05783039482191,2024-11-10T11:51:46,dustin55@example.net
6.199393829648756,47.18,55,W,Lake Emilybury,Moderate,4.946349836665275,2024-11-05T11:04:47,jimenezmarissa@example.org
-13.657943061589329,86.11,18,W,Wyattborough,High,32.97728837170183,2024-11-07T01:23:42,williamscarol@example.org
-10.108744513084819,67.64,47,S,South Jamesberg,Moderate,25.384453823795283,2024-11-15T15:54:17,allendaniel@example.com
35.20966202817239,53.34,55,E,Denisestad,Moderate,19.130304457230867,2024-11-22T19:48:26,hcollins@example.net
35.27092645535811,30.06,80,W,Angelamouth,High,2.350101746627259,2024-11-16T06:09:24,catherine72@example.net
-0.7460073208744866,17.31,42,N,Port Lindamouth,High,25.92050929576865,2024-11-04T21:56:41,zvasquez@example.org
24.6835145104332,12.98,83,E,Tinaview,Moderate,35.344305348770746,2024-11-08T20:25:02,christophercarey@example.org
32.22031864537594,87.04,12,N,Lauraview,High,4.90160032049054,2024-11-10T19:19:51,erikadavis@example.com
-1.1835837368276856,46.36,77,N,West Kimberly,High,33.63211898639926,2024-11-12T09:44:28,josephhenderson@example.net
9.696957926166021,48.70,33,N,Port Brianland,Low,44.68632433227946,2024-11-14T17:14:41,ibell@example.org
4.347714143014727,14.59,18,N,Molinafort,Moderate,7.101328906291949,2024-11-15T11:15:34,stefanie52@example.net
-13.854286832451663,89.80,68,E,South Bradleymouth,Low,16.118256362145882,2024-11-17T22:38:02,danielsmith@example.com
7.207210052811526,33.89,32,N,East Steven,Low,26.37677557129231,2024-11-09T18:40:55,gcollins@example.com
-11.704701197677167,66.65,68,N,Simonmouth,High,20.506520703122185,2024-11-10T13:37:02,cynthia73@example.org
-12.077866797940608,99.90,10,E,Mcguireview,High,30.85228920376982,2024-11-11T11:41:33,housenicole@example.net
-21.382213521091394,18.05,33,N,Stephenland,High,22.820491136736855,2024-11-06T13:27:32,michaelfields@example.com
12.735037335187883,88.13,44,E,New Tonyaborough,Low,28.26278607426702,2024-11-07T04:44:46,josephle@example.net
-20.28463465025407,73.58,42,W,Jonesshire,High,20.10251020059312,2024-11-04T19:24:02,birdkathleen@example.net
21.34533990781187,53.91,70,N,Port Michelleborough,High,29.83937347835111,2024-11-14T09:51:36,anne01@example.net
7.813802531323411,94.08,47,S,North Kevinbury,Low,26.072067773577057,2024-11-12T10:48:28,michaelwalker@example.net
30.595208380277313,50.88,58,W,Lake Amyville,Low,20.394541115355608,2024-11-21T07:22:44,hesspriscilla@example.com
26.246871383652028,79.74,11,W,Richardview,Low,8.155112135412946,2024-11-08T22:56:21,wduncan@example.org
-4.139045755522304,27.40,40,E,Sandrafurt,Low,28.86424063365805,2024-11-22T00:47:54,susanramos@example.net
31.971606583007116,45.92,72,W,Danburgh,High,0.8896054647787033,2024-11-21T14:47:21,allenwilliam@example.org
-8.109524095506117,33.78,13,W,Burnsshire,High,2.3169308144894876,2024-11-22T13:42:02,hcollins@example.net
12.5330025502466,51.32,33,E,Port Stacy,Moderate,29.9899802684512,2024-11-11T05:43:28,allendaniel@example.com
32.79096281045209,33.80,77,W,Lewistown,Low,45.556669135707054,2024-11-01T14:51:00,bruceglass@example.com
-22.737286174512803,15.03,90,W,West Sergioside,Low,20.810239843102224,2024-11-04T01:31:52,kimkatelyn@example.org
27.555068055923414,79.70,52,E,Joshuaside,Low,36.200607385923114,2024-11-07T13:18:05,stevensonmark@example.net
-3.2010075322711664,52.98,97,S,Fisherland,High,12.514675498384209,2024-11-13T18:47:26,kruegerandre@example.net
1.4046543943997385,16.15,13,E,Port Jeffrey,Moderate,13.772032266941537,2024-11-20T20:53:10,barberlisa@example.com
4.964382163492537,45.00,34,W,Bergerbury,Low,38.73211658714551,2024-11-11T01:12:54,david64@example.org
13.828105300760818,40.76,60,W,Lindsayburgh,High,39.37242042929777,2024-11-10T21:13:53,nwright@example.com
-25.947302792098956,95.34,76,S,Turnerberg,High,5.0555151348142315,2024-11-08T11:23:15,jeffrey16@example.net
22.925841516260157,19.52,72,E,East Thomasland,High,11.819859159414586,2024-11-08T04:19:09,gibsonjenny@example.org
-13.84106568681393,10.85,51,W,Henrybury,High,32.03061872172089,2024-11-01T18:32:26,qharris@example.com
38.239214095078566,81.21,32,W,Phamtown,High,29.993593321349465,2024-11-10T04:30:50,aflores@example.com
-19.07216939064253,54.42,46,E,West Kenneth,Moderate,21.01862698318261,2024-11-01T03:29:41,edward39@example.net
8.937377935883276,68.22,66,W,South Carolyn,Low,20.493033822729622,2024-11-20T15:36:53,youngmark@example.net
-23.527229760413718,31.53,80,N,Thomasburgh,Low,48.87306465595493,2024-11-20T13:51:32,owencassandra@example.org
3.7299239089261036,30.72,19,N,Henrybury,High,11.346946257548913,2024-11-08T23:26:02,amyramirez@example.org
3.885135040765462,53.16,6,N,Port Denisehaven,High,32.44966986035613,2024-11-08T20:27:00,jgarcia@example.com
15.630160598964991,15.45,43,E,Bensonborough,High,13.315172160066812,2024-11-02T21:09:49,reyesmargaret@example.net
30.566612353474852,57.22,12,N,North Lisabury,Low,43.51312334068699,2024-11-16T11:24:07,ohoward@example.com
-23.045113331228233,95.15,0,W,North Tyrone,High,18.968690804071613,2024-11-02T09:35:41,rachelcraig@example.org
-25.87043307193298,62.16,88,N,Tracyland,Low,26.077032573969806,2024-11-07T12:23:51,bettygomez@example.net
-26.650948702161074,48.19,68,W,Taraland,High,43.21118970536777,2024-11-14T07:07:00,jeremycoleman@example.org
-17.22003613392809,26.94,21,E,Brewerfort,High,9.655581763527243,2024-11-04T11:35:56,bakerteresa@example.com
37.87911190717392,10.30,56,W,East Ryanbury,High,29.63826059157768,2024-11-18T20:32:42,lopezalexa@example.com
4.488583474269987,25.20,42,E,Elliottfort,Low,30.17619003470778,2024-11-13T18:11:22,glovermary@example.com
33.64446380178574,47.32,77,W,East Lauren,Moderate,39.78147101191636,2024-11-12T04:07:28,bennettelizabeth@example.net
0.6035737520873568,78.38,62,S,Port Haley,Low,36.78830591536577,2024-11-12T00:36:54,jamesrodriguez@example.net
-6.238076769655152,53.67,64,S,Port Michelleborough,High,13.682113704127996,2024-11-08T09:45:48,ortizvictor@example.com
6.226520824207142,90.56,54,E,New Amymouth,Moderate,20.985142495574017,2024-11-11T06:39:47,courtneymiranda@example.org
24.983761222410905,85.83,81,E,Rodriguezmouth,High,10.935284610654827,2024-11-05T14:24:35,gregory63@example.net
-23.72286631543579,80.92,99,W,Lake Jason,Moderate,37.93255049106627,2024-11-08T18:53:06,juangomez@example.net
17.188811014162752,28.81,92,N,East Phillipville,Moderate,47.270476367937725,2024-11-13T08:28:34,eayala@example.com
31.03427055610544,10.64,14,W,Chandlerchester,Moderate,31.131318468156017,2024-11-22T17:41:36,xfernandez@example.com
-27.864748558130678,99.07,87,E,Victorborough,Low,32.1350958124059,2024-11-04T22:57:25,jeremy43@example.com
-23.575450679223014,45.05,99,N,Ashleyfurt,Low,32.79203292349611,2024-11-02T14:19:23,zhicks@example.com
-25.388875651622868,43.84,21,S,New Karenside,High,18.71605682897434,2024-11-03T08:24:03,alanwashington@example.org
-6.601772560122292,83.84,73,W,East Stephenbury,Moderate,12.12623395801391,2024-11-19T17:08:45,fhoffman@example.org
7.036184404523482,39.53,42,S,Sarahaven,High,46.00462570468805,2024-11-17T12:07:02,sarah83@example.org
18.49723692837962,97.38,71,W,Port Nicole,Low,17.327931817751196,2024-11-08T06:19:49,travisfrank@example.net
-2.855164648875462,88.04,35,W,Lake Amyville,Moderate,15.134947382686414,2024-11-21T10:20:02,xshaw@example.org
-21.228231683230625,78.92,86,W,Johnton,Low,49.74929909134521,2024-11-16T04:52:57,fgray@example.net
-15.181976132650135,76.73,73,W,Burchside,Low,2.007354415357904,2024-11-06T13:41:35,kimberlymiles@example.com
34.292624956130425,28.00,98,S,Ericatown,Moderate,49.92015803446564,2024-11-03T03:32:47,murraymichael@example.net
6.9796905881950195,11.34,9,E,New Dennisburgh,Low,33.01628207077682,2024-11-09T22:27:47,mooneydavid@example.net
-5.734960662772053,78.61,67,E,Peterton,Low,9.284585229473802,2024-11-18T19:51:24,rachelsanchez@example.com
-25.809813624343768,90.55,60,W,Wongbury,High,17.54522599731162,2024-11-12T03:59:16,zsimmons@example.org
-4.07913576661436,56.05,25,W,Tiffanyshire,Low,28.947765205476834,2024-11-08T20:22:04,samuelknight@example.net
-18.34701019403125,86.94,42,N,North Lisabury,Moderate,35.41977541556773,2024-11-07T00:29:24,michealwilliams@example.com
13.891190484810004,39.70,39,S,North Tina,Moderate,40.10683501103415,2024-11-20T04:54:46,alec61@example.org
24.481137888482266,82.65,48,N,Lauraview,Low,6.665533509526139,2024-11-13T18:10:18,ashleybrewer@example.org
13.499306518178564,92.70,42,N,West Russell,Moderate,35.284464570622184,2024-11-22T00:24:06,tharris@example.net
-14.312501174492843,91.31,20,N,North Caitlyn,High,45.96642292311516,2024-11-10T00:48:42,bakerkristine@example.net
24.97173290457836,89.63,9,W,Lake Waynebury,Low,37.04977830937995,2024-11-20T21:27:58,vparrish@example.com
-24.88958296870841,56.81,75,N,Dominiquechester,High,42.349635496151926,2024-11-13T17:16:53,bettygomez@example.net
25.778473744197633,27.02,8,S,Hartmanmouth,Low,15.10160288127324,2024-11-01T03:01:20,juliehudson@example.org
0.4056001098894697,91.41,54,E,Mirandaside,Low,15.291668634506667,2024-11-17T17:22:00,donaldhutchinson@example.org
-3.4544387085295014,53.77,1,E,Lake Jacquelineborough,Moderate,20.411299033712915,2024-11-14T02:59:00,jamesrodriguez@example.net
29.691859265447896,41.50,5,E,West Kimberly,High,5.794954257605111,2024-11-04T12:23:06,ortizdavid@example.com
29.304166058668706,36.34,15,N,South Nicholas,High,14.959595225130794,2024-11-22T03:58:50,williamramos@example.org
0.36612763802108006,80.05,27,N,New Katherine,Low,38.227165758168304,2024-11-06T08:49:32,deanna43@example.org
38.05338034132379,96.60,58,E,Port Deniseberg,Moderate,30.581454876857308,2024-11-12T01:08:15,xhenderson@example.net
24.94244552912059,35.40,62,N,East Justin,Moderate,22.00018656389965,2024-11-08T14:40:25,curtis25@example.org
33.90807649719772,75.26,82,E,West Sarah,Moderate,38.64184187306287,2024-11-08T17:22:20,williamsclarence@example.com
28.239840531290483,77.31,24,S,Lake Michele,Moderate,44.90452845855651,2024-11-10T11:54:28,joshua70@example.com
15.118939548646487,42.84,68,S,South Bradleymouth,High,32.22376002876748,2024-11-04T06:47:31,madison23@example.com
-11.846374495579557,87.90,24,S,West Joyceport,Moderate,23.839073424224683,2024-11-17T13:44:48,christophermoran@example.org
11.860868675613872,85.87,75,W,Melissafort,Low,8.492563216144378,2024-11-22T13:25:05,ryanjones@example.net
-13.492138537925424,72.22,94,W,Port Alicia,Low,47.992472082825515,2024-11-22T04:32:15,wross@example.com
19.690024038434046,69.32,38,S,North Kathleen,Low,19.474337641231955,2024-11-21T19:49:49,dianewilliams@example.net
38.5107915956537,51.12,87,N,Port Mark,Moderate,19.956644782579964,2024-11-09T13:33:44,anthonyglover@example.net
3.9582354695525694,44.98,5,E,Davidshire,Moderate,49.52867300232837,2024-11-14T17:53:53,scottheather@example.org
-19.814892550961716,85.86,78,S,North Robertton,Moderate,20.761937211823184,2024-11-02T06:28:37,matthew22@example.com
4.764182284443656,55.23,80,W,East Thomasland,Moderate,21.769730778876923,2024-11-04T06:38:06,davisjoseph@example.com
13.498861644528489,87.98,32,N,Nicolefort,Moderate,8.325531391365098,2024-11-07T12:18:56,heidiramsey@example.com
26.906902091954386,30.67,29,W,Robertview,Low,35.47820014052901,2024-11-09T09:41:18,silvajames@example.org
-6.671102235371308,87.59,26,S,Adamton,Low,45.28576926608069,2024-11-09T15:07:21,zhicks@example.com
-0.8772765593269689,71.79,91,S,Ianfurt,Moderate,33.11026957269703,2024-11-08T06:05:56,michael00@example.org
-10.308775294438242,50.16,81,S,North Julieland,Low,0.8722318252323336,2024-11-17T02:25:23,zhoffman@example.net
34.429393330861785,78.98,93,S,Paulville,Low,17.96559847613009,2024-11-02T19:21:51,maryandrews@example.net
-6.708443914889866,52.10,40,E,Kimberlytown,Moderate,14.440156581607516,2024-11-03T21:09:44,sara19@example.net
16.895548764717034,50.21,17,E,Emilyville,Moderate,30.614820727173925,2024-11-21T14:50:59,kzimmerman@example.net
-1.2609805377802097,25.36,71,W,North Scottville,Low,32.05803773885791,2024-11-08T19:16:51,carmen95@example.com
-22.02837794562013,21.46,76,E,Kristiechester,Low,16.537747985849993,2024-11-21T16:39:53,kcamacho@example.net
-23.7983640308599,93.83,85,S,West Johntown,Moderate,12.300690752984794,2024-11-18T12:29:55,rodriguezthomas@example.com
-4.942500220579472,30.99,36,N,West Marcusbury,High,28.969980901828517,2024-11-04T06:49:08,edward39@example.net
23.9365479692323,87.97,63,E,Karenbury,Moderate,9.60213578644965,2024-11-10T16:53:36,keithreed@example.org
-5.4083815730055775,42.82,1,N,Leechester,Moderate,38.55555121894732,2024-11-15T03:44:21,vhicks@example.org
-0.06411449494130395,56.64,53,S,Lake Albert,Low,5.967455339005589,2024-11-01T00:24:26,jacksonelizabeth@example.com
-9.55242725665456,97.49,23,N,Smithstad,Moderate,14.098736636065217,2024-11-22T04:42:49,nathaniel47@example.net
-8.877481443795588,26.39,79,W,Robinsontown,Low,49.07550784976377,2024-11-04T23:34:41,pinedaamanda@example.net
-29.199923974787563,84.54,83,E,Port Davidville,Moderate,10.189344516952719,2024-11-15T23:29:14,amandadalton@example.net
32.54869014044394,41.86,78,E,New Paul,High,23.099079562609358,2024-11-21T13:54:35,josephle@example.net
-11.40013785555896,68.91,89,N,Abigailview,Moderate,11.353800819120409,2024-11-16T18:09:18,martinezsteven@example.net
10.77893677247507,81.33,48,N,South Kevin,High,27.063516650451074,2024-11-01T16:46:17,fernandezabigail@example.com
21.698575178628374,24.62,81,N,West Marcusbury,Moderate,27.976321083919213,2024-11-13T12:11:38,leahhawkins@example.org
-3.544895796558297,20.44,88,W,Jayport,Moderate,28.628918570652623,2024-11-21T08:02:50,mccartybryan@example.net
26.398308274756623,52.98,36,E,Edwardsville,Low,28.942641528998124,2024-11-15T10:45:26,robertsangela@example.net
-28.19666504080368,85.82,44,N,Williamsberg,Moderate,4.045540821208054,2024-11-15T08:32:14,kelli97@example.org
21.494731232904854,94.42,48,E,East Anthonystad,High,43.40641888704032,2024-11-12T08:54:08,qsnyder@example.net
-6.6550211120201475,93.93,54,S,North Carol,High,39.63068955210558,2024-11-16T04:27:14,smithjennifer@example.org
12.404071264170668,62.61,10,W,Janetshire,Low,22.58259449207315,2024-11-10T13:02:14,justin27@example.net
31.966597748475692,73.89,68,N,Joshuaside,Moderate,49.24686032216467,2024-11-19T16:18:09,calvinhiggins@example.net
18.186450771661562,31.05,66,N,Taraland,Low,24.07421029892648,2024-11-14T11:49:43,benjamin80@example.org
-26.81135332186516,10.38,42,N,Lake Jacquelineborough,Low,47.56345109909935,2024-11-11T09:31:01,elizabethflores@example.com
-29.695983186882813,23.26,96,S,Simpsonborough,Moderate,38.57408925710796,2024-11-02T05:42:49,ronaldbell@example.net
27.91275237479647,35.31,26,S,West Alex,High,30.2966546695053,2024-11-06T22:02:54,wweeks@example.org
15.077105215243655,70.38,15,E,Richardview,Low,47.48025697423823,2024-11-04T12:31:45,michaeljoseph@example.net
6.097431208957609,75.50,36,E,West Johntown,High,36.70620816946506,2024-11-03T07:23:52,msmith@example.net
-13.559269434380287,37.90,63,W,Lake Waynebury,High,45.66283866334394,2024-11-19T05:41:46,josephle@example.net
3.690311725162765,49.58,98,E,Port Lindamouth,High,5.67713646452252,2024-11-13T10:06:50,qfischer@example.com
25.616520265281743,33.21,77,N,Blanchardside,Moderate,38.796528875912486,2024-11-11T18:36:00,nathan63@example.net
18.379833711782112,88.22,72,W,Heatherbury,High,28.52381259444864,2024-11-01T03:13:25,davisdiane@example.org
9.59335664206683,60.97,9,E,Everettchester,High,49.07981843339295,2024-11-15T14:30:55,iclark@example.com
26.798852452113465,89.03,39,N,Robinsontown,Low,30.996116776799703,2024-11-14T17:32:26,ghammond@example.net
-8.768837079847561,12.80,86,W,Timothymouth,High,29.839247644335607,2024-11-16T01:52:29,callahanmichael@example.org
36.885402743457064,17.29,18,S,Ortizhaven,Moderate,2.1924011006257684,2024-11-15T04:42:02,jrobbins@example.org
7.190977066938437,44.44,97,N,Coleborough,High,29.634006480944393,2024-11-11T05:46:00,brogers@example.org
14.444716864532914,64.91,55,E,East Danielle,High,12.406115985731258,2024-11-09T14:19:10,wardmanuel@example.net
-18.425242455546087,38.54,5,S,West Brandy,High,9.140389127419496,2024-11-02T01:51:39,jacob65@example.org
-14.717207208803865,17.80,56,E,New Royview,Moderate,37.68473801942195,2024-11-11T05:56:44,hernandezedward@example.org
24.097848637453687,67.61,58,S,Murraymouth,Moderate,11.702740232880787,2024-11-17T07:23:56,eschwartz@example.net
-2.5877326837244325,87.77,76,W,South Melissa,Moderate,18.277841409723155,2024-11-05T13:26:42,robin54@example.com
11.914431980244167,37.48,47,S,North Tyrone,Moderate,47.68809442115355,2024-11-22T03:45:32,jacqueline06@example.org
-12.782916175967017,24.75,60,S,Shawntown,Low,27.526245612207383,2024-11-03T06:44:57,howardtorres@example.com
-12.643867501409058,47.71,28,E,West Kellystad,High,41.57612073161951,2024-11-19T00:20:00,brettblack@example.org
30.903094197869414,24.99,30,E,Cynthialand,High,13.322683390724716,2024-11-02T15:21:45,yjohnston@example.com
